iyear,imonth,iday,country,country_txt,region,region_txt,provstate,city,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,weaptype1,weaptype1_txt,,,,,
2001,3,12,32,Bulgaria,9,Eastern Europe,Sofia City,Sofia,3,Bombing/Explosion,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Sofia Municipal Council,6,Explosives,,,,,
2001,3,15,167,Russia,9,Eastern Europe,Chechnya (Republic),Grozny,3,Bombing/Explosion,4,Military,29,Military Unit/Patrol/Convoy,Russian Internal Troops,6,Explosives,,,,,
2001,3,16,167,Russia,9,Eastern Europe,Chechnya (Republic),Tovzeni,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Russian Special Purpose Police,5,Firearms,,,,,
2001,3,16,50,Croatia,9,Eastern Europe,Zagreb (City),Zagreb,3,Bombing/Explosion,2,Government (General),21,Government Building/Facility/Office,Zagreb City Hall,6,Explosives,,,,,
2001,3,17,235,Yugoslavia,9,Eastern Europe,Pcinja (District),Bujic,9,Unknown,3,Police,25,Police Security Forces/Officers,Federal Republic of Yugoslavia (FRY) Police,13,Unknown,,,,,
2001,3,17,185,Spain,8,Western Europe,Catalonia,Rosas,3,Bombing/Explosion,18,Tourists,98,Other Facility,Near the Montecarlo Hotel in Rosas resort town,6,Explosives,,,,,
2001,3,18,603,United Kingdom,8,Western Europe,Northern Ireland,Cloughmills,2,Armed Assault,14,Private Citizens & Property,68,Named Civilian,Family in Cloughmills,5,Firearms,,,,,
2001,3,19,1002,Montenegro,9,Eastern Europe,Podgorica,Podgorica,3,Bombing/Explosion,14,Private Citizens & Property,68,Named Civilian,Private citizens in Podgorica,6,Explosives,,,,,
2001,3,20,167,Russia,9,Eastern Europe,Chechnya (Republic),Gudermes,3,Bombing/Explosion,17,Terrorists/Non-State Militia,94,Non-State Militia,Chechen Militia,6,Explosives,,,,,
2001,3,20,185,Spain,8,Western Europe,Basque Country,Lasarte,1,Assassination,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Lasarte Local Government,5,Firearms,,,,,
2001,3,21,185,Spain,8,Western Europe,Basque Country,Vitoria,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Spanish Police,8,Incendiary,,,,,
2001,3,21,235,Yugoslavia,9,Eastern Europe,Pcinja (District),Bujanovac,6,Hostage Taking (Kidnapping),3,Police,25,Police Security Forces/Officers,Serbian Joint Security Forces,13,Unknown,,,,,
2001,3,21,118,Macedonia,9,Eastern Europe,Skopje (Municipality),Skopje,2,Armed Assault,3,Police,25,Police Security Forces/Officers,Macedonian Police,5,Firearms,,,,,
2001,3,21,96,Ireland,8,Western Europe,Wexford,Wexford,2,Armed Assault,14,Private Citizens & Property,68,Named Civilian,Private citizens in Wexford,5,Firearms,,,,,
2001,3,22,167,Russia,9,Eastern Europe,Tula (Oblast),Unknown,2,Armed Assault,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Andrey Brezhnev's Staff,9,Melee,,,,,
2001,3,22,69,France,8,Western Europe,Ile-de-France,Paris,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,6,Explosives,,,,,
2001,3,24,118,Macedonia,9,Eastern Europe,Tetovo (Municipality),Tetovo,3,Bombing/Explosion,14,Private Citizens & Property,71,Race/Ethnicity Identified,Civilians,6,Explosives,,,,,
2001,3,24,185,Spain,8,Western Europe,Basque Country,Elizalde,3,Bombing/Explosion,3,Police,23,Police Patrol (including vehicles and convoys),Spanish Police,8,Incendiary,,,,,
2001,3,24,167,Russia,9,Eastern Europe,Chechnya (Republic),Mineralnye Vody,3,Bombing/Explosion,14,Private Citizens & Property,74,Marketplace/Plaza/Square,Civilians,6,Explosives,,,,,
2001,3,24,167,Russia,9,Eastern Europe,Chechnya (Republic),Yessentuki,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,6,Explosives,,,,,
2001,3,24,167,Russia,9,Eastern Europe,Karachay-Cherkessia,Adyge-Khabl,3,Bombing/Explosion,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,6,Explosives,,,,,
2001,3,25,603,United Kingdom,8,Western Europe,Northern Ireland,Londonderry,7,Facility/Infrastructure Attack,14,Private Citizens & Property,76,House/Apartment/Residence,Fountain estate,8,Incendiary,,,,,
2001,3,27,96,Ireland,8,Western Europe,Wexford,New Ross,8,Unarmed Assault,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,New Ross Urban District Council,9,Melee,,,,,
2001,3,28,167,Russia,9,Eastern Europe,Chechnya (Republic),Gudermes,3,Bombing/Explosion,19,Transportation,100,Train/Train Tracks/Trolley,Russian Railways,6,Explosives,,,,,
2001,3,28,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,3,Bombing/Explosion,14,Private Citizens & Property,76,House/Apartment/Residence,Civilians,6,Explosives,,,,,
2001,3,28,235,Yugoslavia,9,Eastern Europe,Presevo (Municipality),Cerevajka,2,Armed Assault,3,Police,24,Police Checkpoint,Joint Yugoslav Security Forces,5,Firearms,,,,,
2001,3,28,167,Russia,9,Eastern Europe,Central,Moscow (Brateevo District),3,Bombing/Explosion,14,Private Citizens & Property,68,Named Civilian,Citizens in Moscow,6,Explosives,,,,,

